id,user_id,artifact_dataset_id,updated_at,answer
2905,172,2643,"2023-01-26 04:48:19",""[{\"label\":\"caa\",\"answer\":[{\"x\":381,\"y\":271.3999938964844}]}]""
2882,172,2644,"2023-01-26 04:40:11",""[{\"label\":\"cored\",\"answer\":[{\"x\":178,\"y\":254.39999389648438},{\"x\":375,\"y\":316.3999938964844},{\"x\":544,\"y\":318.3999938964844}]},{\"label\":\"caa\",\"answer\":[{\"x\":556,\"y\":35.399993896484375}]}]""
2896,172,2645,"2023-01-26 04:42:48",""[{\"label\":\"caa\",\"answer\":[{\"x\":157,\"y\":91.39999389648438}]},{\"label\":\"cored\",\"answer\":[{\"x\":378,\"y\":271.3999938964844}]}]""
2900,172,2648,"2023-01-26 04:44:09",""[{\"label\":\"cored\",\"answer\":[{\"x\":257,\"y\":138.39999389648438}]},{\"label\":\"caa\",\"answer\":[{\"x\":290,\"y\":305.3999938964844}]}]""
2909,172,2649,"2023-01-26 04:50:44",""[{\"label\":\"caa\",\"answer\":[{\"x\":102,\"y\":152.39999389648438},{\"x\":52,\"y\":140.39999389648438},{\"x\":103,\"y\":208.39999389648438},{\"x\":235,\"y\":280.3999938964844},{\"x\":254,\"y\":326.3999938964844}]}]""
2906,172,2650,"2023-01-26 04:48:42",""[{\"label\":\"cored\",\"answer\":[{\"x\":259,\"y\":145.39999389648438},{\"x\":541,\"y\":133.39999389648438}]}]""
2868,172,2653,"2023-01-26 04:36:42",""[{\"label\":\"cored\",\"answer\":[{\"x\":282,\"y\":271.3999938964844},{\"x\":322,\"y\":289.3999938964844},{\"x\":270,\"y\":134.39999389648438}]}]""
2903,172,2655,"2023-01-26 04:46:55",""[{\"label\":\"caa\",\"answer\":[{\"x\":118,\"y\":178.39999389648438},{\"x\":140,\"y\":343.3999938964844},{\"x\":265,\"y\":238.39999389648438},{\"x\":282,\"y\":329.3999938964844},{\"x\":347,\"y\":63.399993896484375},{\"x\":217,\"y\":410.3999938964844}]},{\"label\":\"cored\",\"answer\":[{\"x\":539,\"y\":129.39999389648438}]}]""
2877,172,2659,"2023-01-26 04:39:27",""[{\"label\":\"cored\",\"answer\":[{\"x\":418,\"y\":341.3999938964844},{\"x\":534,\"y\":358.3999938964844},{\"x\":532,\"y\":182.39999389648438},{\"x\":23.195298175232693,\"y\":253.97089927197794},{\"x\":49.79542248653716,\"y\":251.9758899486301},{\"x\":114.30072394145051,\"y\":272.5909862898911}]}]""
2914,172,2660,"2023-01-26 04:54:25",""[{\"label\":\"caa\",\"answer\":[{\"x\":521,\"y\":130.39999389648438}]}]""
2917,172,2661,"2023-01-26 04:55:57",""[{\"label\":\"cored\",\"answer\":[{\"x\":218,\"y\":169.39999389648438}]}]""
2901,172,2662,"2023-01-26 04:45:10",""[{\"label\":\"caa\",\"answer\":[{\"x\":405,\"y\":11.399993896484375},{\"x\":387,\"y\":74.39999389648438}]}]""
2913,172,2663,"2023-01-26 04:54:02",""[{\"label\":\"caa\",\"answer\":[{\"x\":373,\"y\":386.3999938964844},{\"x\":271,\"y\":358.3999938964844},{\"x\":242,\"y\":286.3999938964844},{\"x\":143,\"y\":187.39999389648438},{\"x\":274,\"y\":326.3999938964844}]}]""
2860,172,2665,"2023-01-26 04:33:32",""[{\"label\":\"cored\",\"answer\":[{\"x\":158,\"y\":307.3999938964844},{\"x\":157,\"y\":339.3999938964844},{\"x\":136,\"y\":372.3999938964844},{\"x\":491.2903225806452,\"y\":178.48386604555193},{\"x\":11.451612903225797,\"y\":220.41934991651968}]},{\"label\":\"caa\",\"answer\":[{\"x\":392.09677419354836,\"y\":311.54838217458416},{\"x\":80.80645161290322,\"y\":318.80644669071324},{\"x\":93.70967741935483,\"y\":289.7741886261971},{\"x\":446.12903225806457,\"y\":263.96773701329386}]}]""
2916,172,2666,"2023-01-26 04:55:24",""[{\"label\":\"cored\",\"answer\":[{\"x\":533,\"y\":196.39999389648438}]}]""
2910,172,2667,"2023-01-26 04:51:16",""[{\"label\":\"caa\",\"answer\":[{\"x\":336,\"y\":77.39999389648438}]}]""
2912,172,2668,"2023-01-26 04:53:21",""[{\"label\":\"cored\",\"answer\":[{\"x\":416,\"y\":354.3999938964844}]},{\"label\":\"caa\",\"answer\":[{\"x\":372.2148846219708,\"y\":288.8743751871455}]}]""
2893,172,2670,"2023-01-26 04:42:09",""[{\"label\":\"caa\",\"answer\":[{\"x\":250,\"y\":63.399993896484375}]},{\"label\":\"cored\",\"answer\":[{\"x\":483,\"y\":322.3999938964844}]}]""
2915,172,2671,"2023-01-26 04:55:01",""[{\"label\":\"caa\",\"answer\":[{\"x\":36,\"y\":37.399993896484375},{\"x\":122,\"y\":59.399993896484375},{\"x\":398,\"y\":65.39999389648438},{\"x\":543,\"y\":78.39999389648438},{\"x\":8,\"y\":78.39999389648438}]}]""
2904,172,2673,"2023-01-26 04:47:53",""[{\"label\":\"cored\",\"answer\":[{\"x\":406,\"y\":219.39999389648438},{\"x\":90,\"y\":194.39999389648438},{\"x\":139,\"y\":226.39999389648438},{\"x\":378,\"y\":262.3999938964844}]},{\"label\":\"caa\",\"answer\":[{\"x\":164,\"y\":42.399993896484375}]}]""
2898,172,2674,"2023-01-26 04:43:36",""[{\"label\":\"cored\",\"answer\":[{\"x\":55,\"y\":140.39999389648438},{\"x\":94,\"y\":103.39999389648438},{\"x\":325,\"y\":21.399993896484375},{\"x\":194,\"y\":18.399993896484375},{\"x\":146,\"y\":49.399993896484375}]}]""
2856,172,2675,"2023-01-26 04:31:44",""[{\"label\":\"caa\",\"answer\":[{\"x\":120,\"y\":98.39999389648438},{\"x\":20,\"y\":80.39999389648438},{\"x\":355,\"y\":100.39999389648438},{\"x\":492,\"y\":322.3999938964844},{\"x\":546,\"y\":113.39999389648438},{\"x\":29,\"y\":31.399993896484375}]},{\"label\":\"cored\",\"answer\":[{\"x\":346,\"y\":213.39999389648438},{\"x\":277,\"y\":298.3999938964844},{\"x\":200,\"y\":68.39999389648438}]}]""
2911,172,2677,"2023-01-26 04:51:38",""[{\"label\":\"cored\",\"answer\":[{\"x\":194,\"y\":22.399993896484375}]}]""
2865,172,2681,"2023-01-26 04:35:42",""[{\"label\":\"cored\",\"answer\":[{\"x\":430,\"y\":375.3999938964844},{\"x\":276,\"y\":197.39999389648438},{\"x\":362,\"y\":110.39999389648438},{\"x\":373,\"y\":146.39999389648438},{\"x\":416,\"y\":99.39999389648438},{\"x\":168,\"y\":117.39999389648438},{\"x\":451.1409395973155,\"y\":325.0469757694526},{\"x\":262.55033557046977,\"y\":253.23489523253986},{\"x\":76.92307692307692,\"y\":235.96153259277344},{\"x\":293.2692307692308,\"y\":78.26922490046574},{\"x\":555.7692307692307,\"y\":232.11537874661957},{\"x\":360.29269472665703,\"y\":279.70246350528765},{\"x\":529.003492281595,\"y\":399.8362356471306},{\"x\":348.1647822275636,\"y\":400.394379813964},{\"x\":297.93180721255493,\"y\":378.06861314062684},{\"x\":406.76991974507376,\"y\":293.7888439487789},{\"x\":326.39715972105984,\"y\":23.647067201398812},{\"x\":324.72272722055953,\"y\":60.484582212405186},{\"x\":393.37445974107146,\"y\":64.94973554707263}]}]""
2874,172,2682,"2023-01-26 04:38:27",""[{\"label\":\"cored\",\"answer\":[{\"x\":168.16778523489933,\"y\":375.22147241374796},{\"x\":66.8255033557047,\"y\":344.34898919227146},{\"x\":207.76223274206026,\"y\":92.40472033346855},{\"x\":504.5654223735749,\"y\":5.342451374890912}]},{\"label\":\"caa\",\"answer\":[{\"x\":320.5167785234899,\"y\":403.4093918768352}]}]""
5755,176,2634,"2023-01-27 22:00:33",""[{\"label\":\"caa\",\"answer\":[{\"x\":227,\"y\":183},{\"x\":142,\"y\":129},{\"x\":96,\"y\":165},{\"x\":184,\"y\":73},{\"x\":246,\"y\":128},{\"x\":282,\"y\":399}]},{\"label\":\"cored\",\"answer\":[{\"x\":236,\"y\":226},{\"x\":225,\"y\":252},{\"x\":282,\"y\":369}]}]""
5627,176,2636,"2023-01-27 21:23:14",""[{\"label\":\"cored\",\"answer\":[{\"x\":313,\"y\":367},{\"x\":437,\"y\":251},{\"x\":176,\"y\":57}]},{\"label\":\"caa\",\"answer\":[{\"x\":447,\"y\":159}]}]""
5098,176,2637,"2023-01-27 16:15:36",""[{\"label\":\"cored\",\"answer\":[{\"x\":450.1999816894531,\"y\":97.39999389648438},{\"x\":475.1999816894531,\"y\":234.39999389648438},{\"x\":415.1999816894531,\"y\":257.3999938964844}]},{\"label\":\"caa\",\"answer\":[{\"x\":221.19998168945312,\"y\":118.39999389648438},{\"x\":111.19998168945312,\"y\":212.39999389648438},{\"x\":327.1999816894531,\"y\":406.3999938964844}]}]""
5626,176,2638,"2023-01-27 21:22:53",""[{\"label\":\"caa\",\"answer\":[{\"x\":23,\"y\":127},{\"x\":80,\"y\":249}]}]""
5994,176,2640,"2023-01-27 22:32:23",""[{\"label\":\"cored\",\"answer\":[{\"x\":320,\"y\":251}]},{\"label\":\"caa\",\"answer\":[{\"x\":173,\"y\":201},{\"x\":100,\"y\":192},{\"x\":65,\"y\":134}]}]""
5095,176,2643,"2023-01-27 16:14:57",""[{\"label\":\"caa\",\"answer\":[{\"x\":460.1999816894531,\"y\":127.39999389648438},{\"x\":534.1999816894531,\"y\":65.39999389648438},{\"x\":394.1999816894531,\"y\":270.3999938964844},{\"x\":419.1999816894531,\"y\":212.39999389648438}]}]""
5968,176,2644,"2023-01-27 22:29:22",""[{\"label\":\"cored\",\"answer\":[{\"x\":177,\"y\":247},{\"x\":361,\"y\":315},{\"x\":548,\"y\":318},{\"x\":321,\"y\":403}]},{\"label\":\"caa\",\"answer\":[{\"x\":227,\"y\":171},{\"x\":268,\"y\":157}]}]""
5100,176,2645,"2023-01-27 16:15:52",""[{\"label\":\"caa\",\"answer\":[{\"x\":125.19998168945312,\"y\":82.39999389648438}]}]""
5750,176,2648,"2023-01-27 21:59:18",""[{\"label\":\"cored\",\"answer\":[{\"x\":254,\"y\":139},{\"x\":56,\"y\":82}]},{\"label\":\"caa\",\"answer\":[{\"x\":303,\"y\":280},{\"x\":47,\"y\":253}]}]""
5988,176,2649,"2023-01-27 22:31:36",""[{\"label\":\"caa\",\"answer\":[{\"x\":88,\"y\":195},{\"x\":205,\"y\":253},{\"x\":227,\"y\":312},{\"x\":61,\"y\":214}]}]""
5983,176,2650,"2023-01-27 22:31:04",""[{\"label\":\"cored\",\"answer\":[{\"x\":263,\"y\":141}]}]""
6003,176,2653,"2023-01-27 22:33:08",""[{\"label\":\"cored\",\"answer\":[{\"x\":277,\"y\":272},{\"x\":278,\"y\":130}]}]""
6007,176,2655,"2023-01-27 22:33:24",""[{\"label\":\"cored\",\"answer\":[{\"x\":548,\"y\":140}]},{\"label\":\"caa\",\"answer\":[{\"x\":136,\"y\":342},{\"x\":294,\"y\":326},{\"x\":267,\"y\":229},{\"x\":115,\"y\":178}]}]""
5978,176,2659,"2023-01-27 22:30:26",""[{\"label\":\"cored\",\"answer\":[{\"x\":431,\"y\":346},{\"x\":540,\"y\":348}]},{\"label\":\"caa\",\"answer\":[{\"x\":17,\"y\":406}]}]""
5635,176,2660,"2023-01-27 21:24:30",""[{\"label\":\"caa\",\"answer\":[{\"x\":529,\"y\":161},{\"x\":494,\"y\":49},{\"x\":468,\"y\":158}]}]""
5985,176,2661,"2023-01-27 22:31:18",""[{\"label\":\"cored\",\"answer\":[{\"x\":216,\"y\":174},{\"x\":248,\"y\":381}]},{\"label\":\"caa\",\"answer\":[{\"x\":132,\"y\":236},{\"x\":70,\"y\":93}]}]""
5639,176,2662,"2023-01-27 21:25:45",""[{\"label\":\"caa\",\"answer\":[{\"x\":400,\"y\":6},{\"x\":386,\"y\":71}]},{\"label\":\"cored\",\"answer\":[{\"x\":151,\"y\":149},{\"x\":52,\"y\":181},{\"x\":428,\"y\":141}]}]""
5971,176,2663,"2023-01-27 22:29:47",""[{\"label\":\"caa\",\"answer\":[{\"x\":413,\"y\":393},{\"x\":263,\"y\":339},{\"x\":96,\"y\":87},{\"x\":237,\"y\":272},{\"x\":213,\"y\":212},{\"x\":386,\"y\":226}]}]""
5756,176,2665,"2023-01-27 22:00:54",""[{\"label\":\"cored\",\"answer\":[{\"x\":159,\"y\":299},{\"x\":127,\"y\":360},{\"x\":82,\"y\":312},{\"x\":12,\"y\":217}]},{\"label\":\"caa\",\"answer\":[{\"x\":397,\"y\":313}]}]""
5976,176,2666,"2023-01-27 22:30:09",""[{\"label\":\"cored\",\"answer\":[{\"x\":529,\"y\":198}]},{\"label\":\"caa\",\"answer\":[{\"x\":418,\"y\":86},{\"x\":401,\"y\":67},{\"x\":424,\"y\":204},{\"x\":273,\"y\":397}]}]""
5103,176,2667,"2023-01-27 16:16:12",""[{\"label\":\"caa\",\"answer\":[{\"x\":316.1999816894531,\"y\":61.399993896484375}]}]""
5998,176,2668,"2023-01-27 22:32:42",""[{\"label\":\"cored\",\"answer\":[{\"x\":411,\"y\":353}]},{\"label\":\"caa\",\"answer\":[{\"x\":336,\"y\":400}]}]""
5092,176,2670,"2023-01-27 16:14:30",""[{\"label\":\"caa\",\"answer\":[{\"x\":250.19998168945312,\"y\":61.399993896484375}]}]""
5630,176,2671,"2023-01-27 21:23:43",""[{\"label\":\"caa\",\"answer\":[{\"x\":148,\"y\":33},{\"x\":12,\"y\":33},{\"x\":433,\"y\":63},{\"x\":332,\"y\":239},{\"x\":390,\"y\":269},{\"x\":157,\"y\":301},{\"x\":131,\"y\":273}]}]""
5108,176,2673,"2023-01-27 16:16:49",""[{\"label\":\"cored\",\"answer\":[{\"x\":90.19998168945312,\"y\":194.39999389648438},{\"x\":285.1999816894531,\"y\":163.39999389648438},{\"x\":349.1999816894531,\"y\":145.39999389648438}]},{\"label\":\"caa\",\"answer\":[{\"x\":137.19998168945312,\"y\":232.39999389648438},{\"x\":160.19998168945312,\"y\":40.399993896484375},{\"x\":400.1999816894531,\"y\":221.39999389648438}]}]""
5752,176,2674,"2023-01-27 22:00:02",""[{\"label\":\"cored\",\"answer\":[{\"x\":94,\"y\":100},{\"x\":320.0313182362871,\"y\":23.33509588637482},{\"x\":193.89811380245186,\"y\":111.70867861071801}]},{\"label\":\"caa\",\"answer\":[{\"x\":61,\"y\":133},{\"x\":148.90792623369532,\"y\":46.63358587733802}]}]""
5111,176,2675,"2023-01-27 16:17:13",""[{\"label\":\"caa\",\"answer\":[{\"x\":525.1999816894531,\"y\":106.39999389648438},{\"x\":355.1999816894531,\"y\":113.39999389648438},{\"x\":115.19998168945312,\"y\":102.39999389648438},{\"x\":510.1999816894531,\"y\":323.3999938964844},{\"x\":206.19998168945312,\"y\":65.39999389648438},{\"x\":349.1999816894531,\"y\":211.39999389648438}]}]""
6001,176,2677,"2023-01-27 22:32:55",""[{\"label\":\"cored\",\"answer\":[{\"x\":220,\"y\":205},{\"x\":196,\"y\":25}]}]""
5981,176,2681,"2023-01-27 22:30:52",""[{\"label\":\"cored\",\"answer\":[{\"x\":411,\"y\":98},{\"x\":365,\"y\":143},{\"x\":282,\"y\":196}]},{\"label\":\"caa\",\"answer\":[{\"x\":364,\"y\":103}]}]""
5992,176,2682,"2023-01-27 22:31:55",""[{\"label\":\"cored\",\"answer\":[{\"x\":213,\"y\":97},{\"x\":199,\"y\":205}]},{\"label\":\"caa\",\"answer\":[{\"x\":495,\"y\":147},{\"x\":73,\"y\":345},{\"x\":324,\"y\":394}]}]""
6017,188,2634,"2023-01-27 22:35:24",""[{\"label\":\"caa\",\"answer\":[{\"x\":130,\"y\":128},{\"x\":95,\"y\":168},{\"x\":226,\"y\":188},{\"x\":229,\"y\":227},{\"x\":216,\"y\":255},{\"x\":267,\"y\":222},{\"x\":193,\"y\":146},{\"x\":174,\"y\":70},{\"x\":276,\"y\":396},{\"x\":251,\"y\":128}]},{\"label\":\"cored\",\"answer\":[{\"x\":283,\"y\":371}]}]""
5949,188,2636,"2023-01-27 22:26:04",""[{\"label\":\"cored\",\"answer\":[{\"x\":441.18856983134884,\"y\":254.2499151546601},{\"x\":179.68041784196637,\"y\":62.17798422352405},{\"x\":310.754011564695,\"y\":370.46335537858516}]}]""
5953,188,2637,"2023-01-27 22:26:42",""[{\"label\":\"caa\",\"answer\":[{\"x\":394,\"y\":191},{\"x\":40,\"y\":268},{\"x\":529.1430736236634,\"y\":404.1356426361391}]},{\"label\":\"cored\",\"answer\":[{\"x\":450.32996074752896,\"y\":100.70515806302156},{\"x\":481.8552058979827,\"y\":232.4981968170019},{\"x\":115.37423102395763,\"y\":212.79491859796832},{\"x\":213.45277149203605,\"y\":114.27852750280027}]}]""
5975,188,2638,"2023-01-27 22:30:09",""[{\"label\":\"caa\",\"answer\":[{\"x\":195,\"y\":216},{\"x\":20,\"y\":127}]}]""
6012,188,2640,"2023-01-27 22:34:14",""[{\"label\":\"caa\",\"answer\":[{\"x\":172,\"y\":202},{\"x\":95,\"y\":191},{\"x\":61,\"y\":138},{\"x\":416,\"y\":375},{\"x\":327,\"y\":374},{\"x\":320,\"y\":251}]}]""
5982,188,2643,"2023-01-27 22:30:53",""[]""
5963,188,2644,"2023-01-27 22:28:40",""[{\"label\":\"cored\",\"answer\":[{\"x\":366,\"y\":315},{\"x\":180,\"y\":250},{\"x\":546,\"y\":318},{\"x\":432.2193716483511,\"y\":178.3990528106854}]},{\"label\":\"caa\",\"answer\":[{\"x\":268.91024540130593,\"y\":156.19690573782427}]}]""
5946,188,2645,"2023-01-27 22:25:19",""[{\"label\":\"caa\",\"answer\":[{\"x\":126,\"y\":80}]}]""
6004,188,2648,"2023-01-27 22:33:11",""[{\"label\":\"cored\",\"answer\":[{\"x\":81,\"y\":121},{\"x\":260,\"y\":142}]},{\"label\":\"caa\",\"answer\":[{\"x\":277,\"y\":318}]}]""
5934,188,2649,"2023-01-27 22:23:50",""[{\"label\":\"caa\",\"answer\":[{\"x\":491,\"y\":51},{\"x\":429,\"y\":15},{\"x\":235,\"y\":315},{\"x\":197,\"y\":249},{\"x\":92,\"y\":194},{\"x\":54,\"y\":210},{\"x\":13,\"y\":117}]},{\"label\":\"cored\",\"answer\":[{\"x\":247.46138176433755,\"y\":350.80815959523284}]}]""
6008,188,2650,"2023-01-27 22:33:25",""[{\"label\":\"cored\",\"answer\":[{\"x\":542,\"y\":128},{\"x\":266,\"y\":143}]}]""
6016,188,2653,"2023-01-27 22:34:59",""[{\"label\":\"cored\",\"answer\":[{\"x\":276,\"y\":135},{\"x\":275,\"y\":194},{\"x\":280,\"y\":268},{\"x\":319,\"y\":283}]}]""
6018,188,2655,"2023-01-27 22:37:10",""[{\"label\":\"caa\",\"answer\":[{\"x\":366,\"y\":348},{\"x\":283,\"y\":321},{\"x\":264,\"y\":230},{\"x\":524,\"y\":132},{\"x\":113,\"y\":174},{\"x\":139,\"y\":340},{\"x\":218,\"y\":408},{\"x\":542,\"y\":278}]}]""
6014,188,2659,"2023-01-27 22:34:30",""[{\"label\":\"cored\",\"answer\":[{\"x\":429,\"y\":352},{\"x\":544,\"y\":354},{\"x\":533,\"y\":175}]},{\"label\":\"caa\",\"answer\":[{\"x\":394,\"y\":142}]}]""
5957,188,2660,"2023-01-27 22:27:22",""[{\"label\":\"caa\",\"answer\":[{\"x\":533,\"y\":147},{\"x\":468.6980436148774,\"y\":153.47173896018677},{\"x\":461.03578052299395,\"y\":178.54823635180534},{\"x\":471.2159111113468,\"y\":75.9549454704557}]}]""
5969,188,2661,"2023-01-27 22:29:31",""[{\"label\":\"cored\",\"answer\":[{\"x\":217,\"y\":167},{\"x\":248.51115015987705,\"y\":380.7820526769139}]}]""
6015,188,2662,"2023-01-27 22:34:44",""[{\"label\":\"caa\",\"answer\":[{\"x\":399,\"y\":10},{\"x\":385,\"y\":69}]},{\"label\":\"cored\",\"answer\":[{\"x\":90,\"y\":150}]}]""
5928,188,2663,"2023-01-27 22:22:53",""[{\"label\":\"caa\",\"answer\":[{\"x\":407,\"y\":391},{\"x\":255,\"y\":344},{\"x\":229,\"y\":260},{\"x\":120,\"y\":111},{\"x\":216.87288266870146,\"y\":215.74324856286478}]}]""
5940,188,2665,"2023-01-27 22:24:42",""[{\"label\":\"cored\",\"answer\":[{\"x\":158.60891439202513,\"y\":309.25477298977836},{\"x\":133.11050409699666,\"y\":363.65138161917247},{\"x\":156.38678046361838,\"y\":337.2107879322586}]},{\"label\":\"caa\",\"answer\":[{\"x\":216.70505627805682,\"y\":59.13417345461357}]}]""
5960,188,2666,"2023-01-27 22:28:13",""[{\"label\":\"caa\",\"answer\":[{\"x\":410.16881606039124,\"y\":86.44250747893409}]},{\"label\":\"cored\",\"answer\":[{\"x\":530.5706973352939,\"y\":196.54583968396375}]}]""
5943,188,2667,"2023-01-27 22:25:06",""[{\"label\":\"caa\",\"answer\":[{\"x\":282,\"y\":37},{\"x\":230,\"y\":216},{\"x\":114,\"y\":268},{\"x\":176,\"y\":306}]}]""
5990,188,2668,"2023-01-27 22:31:46",""[{\"label\":\"cored\",\"answer\":[{\"x\":414,\"y\":356},{\"x\":357,\"y\":286},{\"x\":318,\"y\":76},{\"x\":226,\"y\":261}]}]""
5993,188,2670,"2023-01-27 22:32:05",""[{\"label\":\"cored\",\"answer\":[{\"x\":249,\"y\":60},{\"x\":507,\"y\":89},{\"x\":481,\"y\":321}]}]""
5973,188,2671,"2023-01-27 22:29:54",""[{\"label\":\"caa\",\"answer\":[{\"x\":437,\"y\":60},{\"x\":158,\"y\":37},{\"x\":11,\"y\":35},{\"x\":386,\"y\":267},{\"x\":157.73600900401584,\"y\":304.60298318991175},{\"x\":127.29081448520624,\"y\":269.80847516841504}]},{\"label\":\"cored\",\"answer\":[{\"x\":330,\"y\":239}]}]""
6000,188,2673,"2023-01-27 22:32:47",""[{\"label\":\"cored\",\"answer\":[{\"x\":94,\"y\":192},{\"x\":138,\"y\":227},{\"x\":407,\"y\":221},{\"x\":379,\"y\":263},{\"x\":285,\"y\":163}]},{\"label\":\"caa\",\"answer\":[{\"x\":159,\"y\":40},{\"x\":474,\"y\":53}]}]""
5996,188,2674,"2023-01-27 22:32:27",""[{\"label\":\"cored\",\"answer\":[{\"x\":95,\"y\":104},{\"x\":56,\"y\":135},{\"x\":192.65529296771672,\"y\":14.018390544957981}]},{\"label\":\"caa\",\"answer\":[{\"x\":320.5042303403348,\"y\":20.574746307656344},{\"x\":149.21943603984005,\"y\":45.16108041777521}]}]""
5920,188,2675,"2023-01-27 22:22:21",""[{\"label\":\"caa\",\"answer\":[{\"x\":521,\"y\":107},{\"x\":351,\"y\":97},{\"x\":118,\"y\":97},{\"x\":496,\"y\":320},{\"x\":205.64001891425076,\"y\":65.79372788642839}]}]""
5986,188,2677,"2023-01-27 22:31:20",""[{\"label\":\"cored\",\"answer\":[{\"x\":227,\"y\":196},{\"x\":195,\"y\":25},{\"x\":85,\"y\":242}]}]""
6011,188,2681,"2023-01-27 22:33:56",""[{\"label\":\"caa\",\"answer\":[{\"x\":122,\"y\":25},{\"x\":201,\"y\":203}]},{\"label\":\"cored\",\"answer\":[{\"x\":416,\"y\":97},{\"x\":366,\"y\":105},{\"x\":367,\"y\":143},{\"x\":295,\"y\":70}]}]""
5979,188,2682,"2023-01-27 22:30:41",""[{\"label\":\"cored\",\"answer\":[{\"x\":208.9108910891089,\"y\":96.03960396039604},{\"x\":196.03960396039605,\"y\":204.95049504950495}]},{\"label\":\"caa\",\"answer\":[{\"x\":500.990099009901,\"y\":149.5049504950495},{\"x\":283.16831683168317,\"y\":253.46534653465346}]}]""
3377,207,2634,"2023-01-26 15:28:26",""[{\"label\":\"caa\",\"answer\":[{\"x\":274.66668701171875,\"y\":224.2222137451172},{\"x\":278.66668701171875,\"y\":399.2222137451172},{\"x\":251.66668701171875,\"y\":133.2222137451172}]},{\"label\":\"cored\",\"answer\":[{\"x\":70.66668701171875,\"y\":322.2222137451172}]}]""
3357,207,2636,"2023-01-26 15:26:19",""[{\"label\":\"cored\",\"answer\":[{\"x\":312.66668701171875,\"y\":371.2222137451172}]},{\"label\":\"caa\",\"answer\":[{\"x\":465.66668701171875,\"y\":394.2222137451172}]}]""
3262,207,2637,"2023-01-26 15:16:40",""[{\"label\":\"cored\",\"answer\":[{\"x\":450.66668701171875,\"y\":99.22221374511719},{\"x\":478.66668701171875,\"y\":232.2222137451172},{\"x\":420.66668701171875,\"y\":253.2222137451172},{\"x\":114.66668701171875,\"y\":213.2222137451172},{\"x\":369.66668701171875,\"y\":23.222213745117188}]},{\"label\":\"caa\",\"answer\":[{\"x\":333.66668701171875,\"y\":411.2222137451172},{\"x\":530.6666870117188,\"y\":400.2222137451172},{\"x\":212.66668701171875,\"y\":113.22221374511719}]}]""
3347,207,2638,"2023-01-26 15:25:15",""[{\"label\":\"cored\",\"answer\":[{\"x\":74.66668701171875,\"y\":241.2222137451172},{\"x\":13.66668701171875,\"y\":130.2222137451172}]},{\"label\":\"caa\",\"answer\":[{\"x\":267.66668701171875,\"y\":28.222213745117188}]}]""
3277,207,2640,"2023-01-26 15:18:53",""[{\"label\":\"cored\",\"answer\":[{\"x\":282.66668701171875,\"y\":104.22221374511719},{\"x\":424.66668701171875,\"y\":339.2222137451172},{\"x\":322.66668701171875,\"y\":369.2222137451172},{\"x\":314.50196813259527,\"y\":255.7545018896582}]},{\"label\":\"caa\",\"answer\":[{\"x\":414.88376391839654,\"y\":377.68719168597045},{\"x\":60.13338349363986,\"y\":140.8412506285521},{\"x\":94.69989048318388,\"y\":195.74099702371024},{\"x\":169.93287628395615,\"y\":198.282651949412}]}]""
3265,207,2643,"2023-01-26 15:17:11",""[{\"label\":\"caa\",\"answer\":[{\"x\":533.6666870117188,\"y\":67.22221374511719},{\"x\":462.66668701171875,\"y\":130.2222137451172},{\"x\":398.66668701171875,\"y\":280.2222137451172},{\"x\":423.66668701171875,\"y\":217.2222137451172},{\"x\":374.66668701171875,\"y\":278.2222137451172}]},{\"label\":\"cored\",\"answer\":[{\"x\":460.66668701171875,\"y\":149.2222137451172}]}]""
3389,207,2644,"2023-01-26 15:29:38",""[{\"label\":\"cored\",\"answer\":[{\"x\":366.66668701171875,\"y\":318.2222137451172},{\"x\":547.6666870117188,\"y\":320.2222137451172},{\"x\":180.66668701171875,\"y\":253.2222137451172}]}]""
3306,207,2645,"2023-01-26 15:21:40",""[{\"label\":\"caa\",\"answer\":[{\"x\":73.66668701171875,\"y\":128.2222137451172}]},{\"label\":\"cored\",\"answer\":[{\"x\":372.66668701171875,\"y\":269.2222137451172},{\"x\":511.66668701171875,\"y\":130.2222137451172}]}]""
3299,207,2648,"2023-01-26 15:20:51",""[{\"label\":\"cored\",\"answer\":[{\"x\":257.66668701171875,\"y\":139.2222137451172}]},{\"label\":\"caa\",\"answer\":[{\"x\":300.66668701171875,\"y\":280.2222137451172},{\"x\":44.66668701171875,\"y\":255.2222137451172},{\"x\":342.66668701171875,\"y\":309.2222137451172}]}]""
3303,207,2649,"2023-01-26 15:21:13",""[{\"label\":\"caa\",\"answer\":[{\"x\":236.66668701171875,\"y\":320.2222137451172},{\"x\":54.66668701171875,\"y\":202.2222137451172},{\"x\":90.66668701171875,\"y\":199.2222137451172},{\"x\":19.66668701171875,\"y\":123.22221374511719},{\"x\":188.66668701171875,\"y\":247.2222137451172}]}]""
3285,207,2650,"2023-01-26 15:19:34",""[{\"label\":\"cored\",\"answer\":[{\"x\":265.66668701171875,\"y\":144.2222137451172},{\"x\":538.6666870117188,\"y\":126.22221374511719},{\"x\":475.66668701171875,\"y\":374.2222137451172},{\"x\":14.66668701171875,\"y\":341.2222137451172}]}]""
